url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,kt. pembantu,km. pembantu,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,carport,bedrooms,bathrooms,land size,building size,certificate,electricity,floors,property condition,building orientation,carports,maid bedrooms,maid bathrooms,garages,building age,furnishing
https://www.rumah123.com/properti/jakarta-barat/hos11150212/#qid~bc520e1a-7cfd-452e-8a61-9a1c20405bdf,Rp,"2,5",Miliar,Rumah mewah joglo,"Joglo, Jakarta Barat"," Taman,  Masjid, Jalur Telepon, Lapangan Voli,  Track Lari,  CCTV, Kulkas,  AC, Kolam Renang, Tempat Gym,  Keamanan,  Ac, Wastafel,  Jogging Track",3,3,105 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2,2,2022,baru,unfurnished,timur,hos11150212,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11207597/#qid~bc520e1a-7cfd-452e-8a61-9a1c20405bdf,Rp,"1,4",Miliar,Casa 8 New Luxury House Dengan Fitur Smart Home,"Lebak Bulus, Jakarta Selatan","Taman, Keamanan 24 jam,  CCTV, AC, Wastafel,  One Gate System, Tempat Jemuran",3,3,80 m²,84 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2,2,2022,baru,,,hos11207597,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos10922336/#qid~bc520e1a-7cfd-452e-8a61-9a1c20405bdf,Rp,24,Miliar,"Rumah Cempaka Putih Harga Dibawah Pasaran, Strategis Akses, Murah","Cempaka Putih, Jakarta Pusat"," Taman,  Jalur Telepon,  AC, CCTV,  Jogging Track, Keamanan",4,4,1010 m²,1200 m²,rumah,shm - sertifikat hak milik,6600 mah,1,1,2,2,2000,bagus,unfurnished,,hos10922336,6,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos10922336/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,24,Miliar,"Rumah Cempaka Putih Harga Dibawah Pasaran, Strategis Akses, Murah","Cempaka Putih, Jakarta Pusat"," Taman,  Jalur Telepon,  AC, CCTV,  Jogging Track, Keamanan",4,4,1010 m²,1200 m²,rumah,shm - sertifikat hak milik,6600 mah,1,1,2,2,2000,bagus,unfurnished,,hos10922336,6,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos9465207/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"17,5",Miliar,"Rumah Cempaka Putih, Harga Dibawah Pasaran, Bisa Untuk Usaha,murah","Cempaka Putih, Jakarta Pusat","Taman, AC,  Jalur Telepon",5,4,560 m²,600 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,2,2005,butuh renovasi,unfurnished,utara,hos9465207,4,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos10923022/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"3,1",Miliar,"Rumah Dekat Balai Pustaka, Hitung Tanah Aja, Harga Dibawah Pasaran, Murah","Rawamangun, Jakarta Timur"," AC, Taman,  Keamanan, CCTV",3,3,210 m²,180 m²,rumah,shm - sertifikat hak milik,3500 mah,1,1,,1,2000,butuh renovasi,unfurnished,,hos10923022,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos10921445/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"8,9",Miliar,"Rumah Cempaka Putih, Siap Huni, Dengan Lingkungan Nyaman, Jarang Ada","Cempaka Putih, Jakarta Pusat","Taman, Jalur Telepon,  CCTV,  AC,  Keamanan",4,4,280 m²,550 m²,rumah,shm - sertifikat hak milik,6600 mah,1,1,2,2,2010,,furnished,,hos10921445,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos8401093/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"3,3",Miliar,RUMAH  Murah dan siap huni di green lake city,"Green Lake City, Jakarta Barat"," Kolam Renang, Taman, Keamanan 24 jam, Jogging Track, AC,  Keamanan,  Ac, Track Lari",4,3,144 m²,147 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,,2,2016,bagus,unfurnished,selatan,hos8401093,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos9388935/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"3,3",Miliar,Amerika Latin Green Lake City 8X18 Lokasi Bagus,"Green Lake City, Jakarta Barat"," Kolam Renang, Taman, Keamanan 24 jam, Jalur Telepon, Track Lari,  CCTV,  Jalur Telepon, Jogging Track,  Keamanan, CCTV",3,4,144 m²,147 m²,rumah,,4400 mah,1,1,,2,2011,bagus sekali,unfurnished,utara,hos9388935,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11201517/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"3,8",Miliar,Murah Rumah Kost di Muwardi Grogol Dekat Kampus Trisakti Dan Untar,"Grogol, Jakarta Barat"," Pemanas Air, Akses Parkir, Jalur Telepon, Kulkas,  AC, Wastafel, Tempat Jemuran",13,15,119 m²,170 m²,rumah,shm - sertifikat hak milik,5500 mah,1,1,,2,1901,,furnished,utara,hos11201517,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11206480/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"1,5",Miliar,Rumah4964 SHM di Arteri Pondok Indah Jakarta Selatan Bisa Dinego,"Kebayoran Lama, Jakarta Selatan"," Pemanas Air, Akses Parkir, Jalur Telepon,  Lapangan Voli,  Mesin Cuci, Masjid, Kulkas,  AC, Lapangan Bulu Tangkis, Wastafel, Lapangan Bola, Tempat Jemuran",4,2,133 m²,180 m²,rumah,shm - sertifikat hak milik,2200 mah,,,,2,1973,sudah renovasi,furnished,barat,hos11206480,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11201850/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"8,65",Miliar,Rumah Modern Minimalis Ada Private Pool Lokasi di Ampera,"Kemang, Jakarta Selatan"," Kolam Renang, Keamanan 24 jam,  Taman, Akses Parkir, Jalur Telepon,  CCTV, Tempat Jemuran,  One Gate System,  Kolam Ikan",,,,,rumah,,,,,,,,,,,hos11201850,,4,4,251 m²,300 m²,shm - sertifikat hak milik,,2,bagus,utara,2,2,1,2,2015,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11202646/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,11,Miliar,Rumah Cantik Modern Minimalis Full Furnished di Tanjung Barat,"Tanjung Barat, Jakarta Selatan"," Kolam Renang, Keamanan 24 jam,  Taman, Jalur Telepon,  CCTV, Masjid, Kitchen Set,  AC,  Akses Parkir, Wastafel, Tempat Jemuran,  One Gate System, Track Lari,  Kolam Ikan",,,,,rumah,,,,,,,,,,,hos11202646,,5,5,475 m²,350 m²,shm - sertifikat hak milik,,2,bagus,,4,2,2,1,,furnished
https://www.rumah123.com/properti/jakarta-utara/hos9846168/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,28,Miliar,Rumah mewah dwngan kolam renang di kelapa gading jakarta utara,"Kelapa Gading, Jakarta Utara"," Kolam Renang, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, Ac, Kolam Renang, AC,  Keamanan, CCTV,  Jogging Track",6,5,450 m²,1000 m²,rumah,shm - sertifikat hak milik,16500 mah,2,2,3,3,2004,bagus sekali,semi furnished,utara,hos9846168,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11056638/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,19,Miliar,Rumah super murah di Villa artha gading Bagus Sekali jakut,"Kelapa Gading, Jakarta Utara"," Kolam Renang,  Taman,  CCTV,  Jalur Telepon, Ac, Keamanan,  Jogging Track",,,,,rumah,,,,,,,,,,,hos11056638,,4,3,400 m²,1000 m²,shm - sertifikat hak milik,13200 mah,3,bagus sekali,barat,6,2,2,4,2015,semi furnished
https://www.rumah123.com/properti/jakarta-utara/hos11203083/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"2,6",Miliar,rumah di Sunter karya 3 Lantai Bagus siap huni jakut,"Sunter, Jakarta Utara","Taman,  CCTV, Kitchen Set,  AC, Wastafel,  Ac, CCTV, Tempat Jemuran",4,3,77 m²,220 m²,rumah,shm - sertifikat hak milik,5500 mah,1,1,,3,2020,bagus,semi furnished,selatan,hos11203083,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11205928/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,"3,3",Miliar,Rumah casa jardin 7x15 rapi dan bagus siap huni,"Daan Mogot, Jakarta Barat","Taman, Keamanan 24 jam,  Taman, Akses Parkir, Keamanan",3,2,90 m²,150 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,,2,,bagus,unfurnished,selatan,hos11205928,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11091043/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,34,Miliar,TURUN HARGA - KEMANG,"Kemang, Jakarta Selatan","CCTV, Kolam Renang",4,3,1100 m²,700 m²,rumah,shm - sertifikat hak milik,7600 mah,2,2,2,2,2012,bagus sekali,unfurnished,,hos11091043,4,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10888946/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,17,Miliar,RUMAH  SIAP HUNI ATAU USAHA @AREA SENOPATI,"Kebayoran Baru, Jakarta Selatan",Taman,6,3,285 m²,350 m²,rumah,shm - sertifikat hak milik,10000 mah,1,1,2,2,2010,bagus,unfurnished,,hos10888946,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos11147602/#qid~0779ec09-3c1e-4859-aa83-26652457e9a3,Rp,45,Miliar,TURUN HARGA.  CEPAT. MENTENG,"Menteng, Jakarta Pusat","Taman, Kolam Renang, AC,  Ac",7,8,733 m²,548 m²,rumah,shm - sertifikat hak milik,13900 mah,3,1,2,2,2015,bagus,unfurnished,,hos11147602,4,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11203765/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"4,5",Miliar,DiJual Cepat Rumah besar di Jl. Kedoya Raya,"Kedoya Utara, Jakarta Barat","Taman,  Taman, Akses Parkir, Jalur Telepon, Tempat Jemuran,  Kolam Ikan",4,4,270 m²,500 m²,rumah,shm - sertifikat hak milik,3300 mah,,,2,2,,bagus,unfurnished,utara,hos11203765,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos10929593/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"5,8",Miliar,Rumah bagus kost mewah dekat gedung kuningan jakarta selatan Bagus,"Menteng Atas, Jakarta Pusat","Taman, Keamanan,  Ac",8,7,215 m²,400 m²,rumah,shm - sertifikat hak milik,3500 mah,1,1,1,2,2010,bagus,unfurnished,barat daya,hos10929593,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10767732/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"2,25",Miliar,Posisi Depan Taman,"Sunter, Jakarta Utara",", Taman,  Jogging Track,  Keamanan",6,3,115 m²,200 m²,rumah,shm - sertifikat hak milik,,1,,,3,2008,butuh renovasi,unfurnished,barat,hos10767732,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11144326/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,14,Miliar,Brand New House design Amercan Classic In Kemang,"Kemang, Jakarta Selatan","Taman, Keamanan 24 jam, Ac, AC,  Keamanan",4,4,260 m²,500 m²,rumah,shm - sertifikat hak milik,10000 mah,2,1,2,3,2022,baru,furnished,,hos11144326,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos11144216/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,444,Juta,Rumah murah 2 Lantai SHM di Angkasa Kemayoran Jakarta pusat,"Kemayoran, Jakarta Pusat","Taman,  Taman, Masjid, Keamanan",2,2,27 m²,42 m²,rumah,shm - sertifikat hak milik,2200 mah,,,,2,2022,baru,unfurnished,utara,hos11144216,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9549001/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"7,9",Miliar,"Rumah Mewah dalam Townhouse, di Pejaten Barat, Jakarta Selatan ~ Pool ~ Furnished","Pejaten, Jakarta Selatan","Kolam Renang, AC, Ac,  Keamanan",4,4,203 m²,203 m²,rumah,shm - sertifikat hak milik,,1,1,,3,2016,bagus,furnished,,hos9549001,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11144143/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"6,3",Miliar,"Rumah Di Lokasi Strategis, Dekat Ke Segala Fasilitas Baru SHM - Sertifikat Hak Milik","Sunter, Jakarta Utara",Keamanan,,,130 m²,400 m²,rumah,shm - sertifikat hak milik,2200 mah,,,,1,2022,baru,,,hos11144143,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11117765/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"3,1",Miliar,"Cepat Rumah Asia 8x18, Green Lake City","Green Lake City, Jakarta Barat","Keamanan 24 jam, Taman, Jalur Telepon, Track Lari, Wastafel",3,2,200 m²,211 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,,2,,bagus,unfurnished,,hos11117765,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10418495/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"1,18",Miliar,cepat rumah di green lake cluster East asia,"Green Lake City, Jakarta Barat"," Kolam Renang,  Taman, Jalur Telepon, Ac,  Keamanan,  Jogging Track",2,2,48 m²,76 m²,rumah,shm - sertifikat hak milik,4400 mah,,,,2,,bagus,unfurnished,utara,hos10418495,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11117547/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"2,35",Miliar,"Cepat Dan Murah Rumah di Asia 6x19, Green Lake City","Green Lake City, Jakarta Barat","Keamanan 24 jam, Taman, Jalur Telepon, Wastafel, Track Lari, Tempat Jemuran",3,2,114 m²,110 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,,2,,bagus,unfurnished,,hos11117547,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11143986/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"3,25",Miliar,Jual Di Bawah Njop,"Sunter, Jakarta Utara","Taman, Keamanan",1,1,178 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,1,1,2000,butuh renovasi,unfurnished,timur,hos11143986,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9046054/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"9,75",Miliar,Area premium di Kebayoran baru.,"Kebayoran Baru, Jakarta Selatan","Taman, Jalur Telepon,  Ac",3,2,200 m²,180 m²,rumah,shm - sertifikat hak milik,3500 mah,1,1,1,1,2000,bagus,unfurnished,barat,hos9046054,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10605931/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,28,Miliar,Murah Rumah Kost Exclusive Area Setiabudi Kuningan.5 Lantai 54 Kamar Tidur. Bangunan Baru. Fully Furnished,"Setiabudi, Jakarta Selatan","AC, Keamanan",54,54,890 m²,1800 m²,rumah,shm - sertifikat hak milik,,1,1,20,5,2018,baru,furnished,,hos10605931,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11142642/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,26,Miliar,"Rumah Kost Exclusive 21 Kt di Cipete, Ala Hotel, Furnished, Langka","Cipete, Jakarta Selatan"," Kolam Renang,  Taman, Jalur Telepon, Tempat Jemuran",,,,,rumah,,,,,,,,,,,hos11142642,,21,21,900 m²,700 m²,hgb - hak guna bangunan,,2,bagus,,2,,,,,furnished
https://www.rumah123.com/properti/jakarta-selatan/hos10863072/#qid~b0cc056d-54c2-43bb-bd43-ba89f91d9356,Rp,"1,45",Miliar,Rumah Murah Siap Huni Dekat Pintu Toll Di Jagakarsa,"Jagakarsa, Jakarta Selatan","Ac, Keamanan",3,3,63 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,,,,2,2022,baru,unfurnished,timur,hos10863072,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11140608/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,15,Miliar,Rumah ASRI Tanah LUAS akses Jalan BESAR  Strategis dkt  CILANDAK,"Cilandak, Jakarta Selatan"," Pemanas Air,  Taman, Jalur Telepon,  Mesin Cuci,  CCTV,  Jalur Telepon, Ac, Kulkas,  AC, Wastafel,  Keamanan, Tempat Jemuran, CCTV,  Kolam Ikan,  Kitchen Set",3,3,1230 m²,450 m²,rumah,shm - sertifikat hak milik,7700 mah,2,1,6,1,2005,bagus,semi furnished,,hos11140608,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11132778/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,35,Miliar,"Rumah Furnished Bagus SHM - Sertifikat Hak Milik di Kemang timur DKI, Kemang","Kemang, Jakarta Selatan"," Kolam Renang, Taman,  Taman, Jalur Telepon,  Jalur Telepon, Kolam Renang, AC,  Keamanan,  Ac, CCTV",4,4,1000 m²,600 m²,rumah,shm - sertifikat hak milik,16500 mah,1,,2,1,,bagus,furnished,,hos11132778,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos9903505/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,"3,2",Miliar,ANDRE TJHIA Meruya Tanah 10x25 Lokasi Bagus Sangat Murah Masi Nego,"Meruya, Jakarta Barat","Taman, Ac, AC,  Keamanan, Track Lari,  Jogging Track",4,3,250 m²,239 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,1,2,2022,bagus sekali,unfurnished,,hos9903505,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos7681202/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,"1,6",Miliar,Townhouse Mewah Siap Huni Condet Jaktim Akses 8 Menit Tol  Condet  Jakarta,"Kramat Jati, Jakarta Timur","CCTV,  Taman, Ac,  Keamanan",4,3,68 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,,,2,3,2022,bagus sekali,unfurnished,,hos7681202,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11139140/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,15,Miliar,Andre Tjhia Rumah Hook di Boulevard Sunrise Garden Lokasi Premium Nego,"Sunrise Garden, Jakarta Barat","Taman, Keamanan 24 jam, Akses Parkir,  Playground,  One Gate System, Track Lari, Tempat Jemuran",5,5,600 m²,600 m²,rumah,shm - sertifikat hak milik,3300 mah,1,1,,2,,baru,unfurnished,timur,hos11139140,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11098085/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,"10,9",Miliar,"Pancoran Timur, Rumah Hitung Tanah, Akses Jalan 3 Mobil","Pancoran, Jakarta Selatan",Keamanan 24 jam,3,3,571 m²,200 m²,rumah,shm - sertifikat hak milik,2200 mah,1,,,1,,butuh renovasi,unfurnished,,hos11098085,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9577016/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,16,Miliar,Rumah Bagus di Cilandak dalam Kompleks,"Cilandak, Jakarta Selatan"," Taman, Jalur Telepon,  Jalur Telepon, Kolam Renang, AC,  Ac, Keamanan",5,4,600 m²,400 m²,rumah,shm - sertifikat hak milik,16500 mah,2,1,2,2,2017,bagus,semi furnished,,hos9577016,4,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9398051/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,16,Miliar,Rumah Bagus dan Siap Huni di Ampera Kemang,"Ampera, Jakarta Selatan"," Taman, Jalur Telepon, Kolam Renang,  Keamanan,  Ac",4,4,997 m²,500 m²,rumah,shm - sertifikat hak milik,10600 mah,4,2,2,1,2015,bagus sekali,semi furnished,,hos9398051,4,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9736563/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,27,Miliar,Rumah Bagus di Pejaten Barat Kemang,"Kemang, Jakarta Selatan"," Kolam Renang, Taman,  Jalur Telepon,  Ac, Keamanan",5,5,1270 m²,800 m²,rumah,shm - sertifikat hak milik,,2,1,2,2,2010,bagus sekali,semi furnished,,hos9736563,10,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11107197/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,26,Miliar,Guest House 20 Kamar di MPR Gaharu Cipete,"Cipete, Jakarta Selatan","Taman, Kolam Renang,  Jalur Telepon,  Ac",20,20,915 m²,600 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,,2,,bagus sekali,furnished,utara,hos11107197,10,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11108405/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,"9,5",Miliar,Rumah Bagus Siap Huni di Cilandak,"Cilandak, Jakarta Selatan","Taman,  Jalur Telepon, Kolam Renang,  Keamanan,  Ac",5,4,275 m²,300 m²,rumah,shm - sertifikat hak milik,7700 mah,2,1,,2,,bagus sekali,semi furnished,,hos11108405,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10621566/#qid~312c0c06-73d6-4044-b686-e696770eb327,Rp,"8,5",Miliar,"Rumah Modern Lokasi Super Strategis Ada Private Pool, Duren Tiga","Duren Tiga, Jakarta Selatan"," Kolam Renang, Keamanan 24 jam,  Taman,  Masjid, Masjid, Ac, Keamanan, Kolam Renang,  Akses Parkir,  Playground,  One Gate System, Tempat Jemuran,  Jogging Track",3,3,203 m²,350 m²,rumah,shm - sertifikat hak milik,,1,1,1,2,2018,bagus,semi furnished,timur,hos10621566,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos9139743/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,625,Juta,Rumah Unik Murah Matraman Pisangan Jakarta Timur,"Matraman, Jakarta Timur"," Taman,  Masjid,  CCTV,  Jalur Telepon, Jogging Track,  Ac, Keamanan",2,2,30 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,,,1,2,2021,baru,unfurnished,timur,hos9139743,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11136771/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"2,11",Miliar,"Bagus, Rumah Chelsea Modern Home di Tb Simatupang Jakarta Selatan","TB Simatupang, Jakarta Selatan","Keamanan 24 jam, Taman,  Taman, Jalur Telepon,  CCTV,  Playground, Wastafel,  One Gate System, Tempat Jemuran",3,2,83 m²,105 m²,rumah,,3500 mah,1,1,,2,2022,baru,unfurnished,,hos11136771,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10633394/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,17,Miliar,RUMAH LAMA TERAWAT KOKOH DENGAN HALAMAN LUAS KEMANG JAKARTA SELATAN,"Kemang, Jakarta Selatan"," Kolam Renang, Taman, Keamanan",4,4,700 m²,350 m²,rumah,shm - sertifikat hak milik,16500 mah,2,1,2,2,,bagus,unfurnished,,hos10633394,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos8967386/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,25,Miliar,Rumah lama terawat lokasi elite gaharu Cipete jakarta selatan,"Cipete, Jakarta Selatan","Taman, Keamanan,  Jalur Telepon,  Ac",4,4,1189 m²,600 m²,rumah,shm - sertifikat hak milik,6600 mah,3,2,2,1,1995,bagus,semi furnished,,hos8967386,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11136747/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,5,Miliar,RUMAH 3 LANTAI PRIVATE POOL + ROOFTOP DI MARGASATWA RAGUNAN,"Cilandak, Jakarta Selatan","Kolam Renang,  Taman, Jalur Telepon",6,5,154 m²,350 m²,rumah,shm - sertifikat hak milik,4400 mah,1,2,2,3,2022,baru,,,hos11136747,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11136536/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"4,95",Miliar,RUMAH 3 LANTAI PRIVATE POOL AREA JAGAKARSA JAKARTA SELATAN,"Jagakarsa, Jakarta Selatan"," Kolam Renang, Taman,  Taman, Keamanan 24 jam, Jalur Telepon,  Jalur Telepon, Ac, Kolam Renang, AC,  Keamanan, Track Lari,  Jogging Track",6,6,223 m²,320 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,1,3,2022,baru,semi furnished,,hos11136536,3,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11037802/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,6,Miliar,"Dijual Rumah Pik Cluster Florence, Uk 8x20, Bagus Rapi Siap Huni","Pantai Indah Kapuk, Jakarta Utara",AC,4,3,160 m²,300 m²,rumah,shm - sertifikat hak milik,,1,1,,3,2016,bagus sekali,semi furnished,tenggara,hos11037802,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11083816/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,7,Miliar,Rumah 3 Lantai Semi Furnished Bagus Sekali SHM di Lebak bulus,"Lebak Bulus, Jakarta Selatan"," Taman, Ac, Kolam Renang,  Keamanan,  Jogging Track",5,5,300 m²,700 m²,rumah,shm - sertifikat hak milik,10600 mah,1,1,2,3,2015,bagus sekali,semi furnished,selatan,hos11083816,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11083576/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,23,Miliar,"Tebet, Luxurious Modern House, Dengan Private Swimming Pool","Tebet, Jakarta Selatan","Keamanan 24 jam, Kolam Renang, AC, Wastafel",4,3,530 m²,610 m²,rumah,shm - sertifikat hak milik,13200 mah,3,,4,2,2019,bagus,semi furnished,,hos11083576,5,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10042922/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,21,Miliar,FORKEMANG,"Kemang, Jakarta Selatan"," Kolam Renang, Taman,  CCTV,  Jalur Telepon,  Ac, Keamanan",6,4,1080 m²,500 m²,rumah,shm - sertifikat hak milik,13200 mah,4,2,2,2,,bagus,semi furnished,utara,hos10042922,6,,,,,,,,,,,,,,,
