url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,kt. pembantu,km. pembantu,bedrooms,bathrooms,land size,building size,certificate,electricity,floors,building age,property condition,carports,garages,furnishing,building orientation,maid bedrooms,maid bathrooms
https://www.rumah123.com/properti/bogor/hos11085319/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"1,7",Miliar,Rumah siap huni cluster depan Sentul city,"Sentul City, Bogor"," Jalur Telepon, Taman,  Keamanan, AC",3,3,171 m²,120 m²,1,rumah,hgb - hak guna bangunan,3300 mah,1,2,2009,bagus,semi furnished,utara,hos11085319,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11085338/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"4,5",Miliar,Rumah purnish empir park Sentul city,"Sentul City, Bogor","Jalur Telepon, Keamanan,  Taman",4,3,234 m²,240 m²,2,rumah,shm - sertifikat hak milik,5500 mah,,2,2015,bagus,furnished,selatan,hos11085338,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11085347/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"1,3",Miliar,Rumah baru renovasi cluster Legian sentul city,"Sentul City, Bogor"," Jalur Telepon, Keamanan, Taman,  AC",3,2,176 m²,120 m²,1,rumah,shm - sertifikat hak milik,3300 mah,1,1,2012,sudah renovasi,unfurnished,utara,hos11085347,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11085277/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"4,1",Miliar,Atherton Kota Wisata Rumah Cluster Premium Kota Wisata Cibubur,"Kota Wisata, Bogor","Tempat Jemuran,  Taman, Wastafel, CCTV, Jalur Telepon",4,4,180 m²,237 m²,2,rumah,shm - sertifikat hak milik,4400 mah,,3,2021,baru,unfurnished,utara,hos11085277,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11085159/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah view gunung Paradiso Utara no 16 hilltop Sentul city,"Sentul City, Bogor"," Jalur Telepon, Keamanan, Taman,  AC",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",3300 mah,2,3,2015,butuh renovasi,unfurnished,timur,hos11085159,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11085063/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,275,Juta,Rumah cantik cluster,"Tamansari, Bogor","CCTV, Taman,  Keamanan",,,,,,rumah,,,,,,,,,hos11085063,,,2,1,60 m²,36 m²,shm - sertifikat hak milik,1300 mah,1,2022,baru,1,1,,selatan,,
https://www.rumah123.com/properti/bogor/hos11077736/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah murah view gunung hilltop Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Jogging Track, Taman, AC,  Keamanan",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",3500 mah,2,3,2016,bagus,unfurnished,timur,hos11077736,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11084692/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,150,Juta,Dijual Cepat Rumah Baru Harga Termurah Siap Huni,"Bojong Gede, Bogor","Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Taman, Wastafel, Jalur Telepon",2,1,40 m²,40 m²,,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,,,hos11084692,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11083694/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah murah view gunung hilltop Paradiso Utara no 16 Sentul city,"Sentul City, Bogor","Jalur Telepon, Taman,  Keamanan",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",3300 mah,2,3,2014,,unfurnished,timur,hos11083694,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11084665/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah murah cluster hilltop Sentul city,"Sentul City, Bogor","Jalur Telepon, Taman,  Keamanan",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,3,2015,butuh renovasi,unfurnished,timur,hos11084665,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11083412/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah view gunung hilltop Sentul city,"Sentul City, Bogor"," Jalur Telepon, Keamanan, Taman",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",3300 mah,2,3,2016,butuh renovasi,unfurnished,timur,hos11083412,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11084657/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,"2,75",Miliar,Rumah murah hilltop Paradiso Utara no 16 Sentul city,"Sentul City, Bogor"," Jalur Telepon, Keamanan, Taman",4,3,220 m²,221 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,2,3,2015,bagus,unfurnished,timur,hos11084657,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11084567/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Rp,585,Juta,Rumah siap huni cluster Sentul city,"Sentul City, Bogor","Jalur Telepon, Keamanan,  Taman",2,2,90 m²,60 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2007,bagus,semi furnished,selatan,hos11084567,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11084456/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,820,Juta,Rumah cimanggu bogor dekat tol termurah dijamin,"Cimangu, Bogor"," Ac,  Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, Jalur Telepon,  Keamanan",4,2,178 m²,100 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,1,2005,bagus,semi furnished,utara,hos11084456,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031295/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"2,3",Miliar,Rumah siap huni Casablanca Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Jogging Track, Taman, AC,  Keamanan",3,3,228 m²,200 m²,,rumah,shm - sertifikat hak milik,3300 mah,1,2,2009,bagus sekali,semi furnished,utara,hos11031295,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031273/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"2,5",Miliar,Rumah siap huni Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Jogging Track, Taman, AC,  Keamanan",3,3,230 m²,200 m²,1,rumah,shm - sertifikat hak milik,3300 mah,1,2,2006,bagus sekali,semi furnished,selatan,hos11031273,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031241/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"4,4",Miliar,Rumah purnish kolam renang area depan Sentul city,"Sentul City, Bogor"," Jogging Track,  Taman, AC, Jalur Telepon,  Keamanan",4,4,234 m²,200 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,2,2019,bagus sekali,furnished,selatan,hos11031241,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031253/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,599,Juta,CLUSTER 1LANTAI DI LOKASI STRATEGIS DEKAT KANTOR PEMDA,"Cibinong, Bogor"," Ac,  Taman,  CCTV, Jalur Telepon, Keamanan",2,1,72 m²,45 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11031253,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031221/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"1,25",Miliar,Rumah bagus di Legenda Wisata,"Legenda Wisata, Bogor"," Ac,  Taman,  Masjid, Jalur Telepon, Keamanan",3,2,214 m²,275 m²,2,rumah,shm - sertifikat hak milik,3500 mah,,2,2010,bagus,unfurnished,,hos11031221,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031176/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"7,6",Miliar,"Brand New Cluster Atherton Type 381, Kota Wisata Cibubur","Kota Wisata, Bogor"," Jogging Track,  Kolam Renang,  CCTV, Taman, AC,  Masjid,  Keamanan",4,4,300 m²,381 m²,2,rumah,shm - sertifikat hak milik,,2,3,2022,baru,unfurnished,,hos11031176,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031151/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"8,3",Miliar,"Brand New Cluster Atherton Type 381, Kota Wisata Cibubur","Kota Wisata, Bogor"," Jogging Track,  Kolam Renang, Taman,  Masjid, Keamanan",4,4,315 m²,381 m²,2,rumah,shm - sertifikat hak milik,,2,3,2022,baru,unfurnished,,hos11031151,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031094/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"1,8",Miliar,Rumah siap huni cluster Casablanca Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Jogging Track, Ac, Taman,  Keamanan",3,3,120 m²,100 m²,1,rumah,shm - sertifikat hak milik,3300 mah,,2,2009,bagus sekali,semi furnished,selatan,hos11031094,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031109/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,675,Juta,Rumah murah siap huni Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Taman, Keamanan",2,1,108 m²,53 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2014,bagus sekali,unfurnished,barat,hos11031109,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031105/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"14,5",Miliar,Rumah murah cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Kolam Renang,  Taman, Jogging Track, Keamanan",4,4,2200 m²,700 m²,4,rumah,shm - sertifikat hak milik,5500 mah,1,2,2009,bagus sekali,semi furnished,selatan,hos11031105,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031118/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"2,3",Miliar,Rumah murah area depan Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Taman, Keamanan",4,3,216 m²,180 m²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2,2015,bagus sekali,unfurnished,selatan,hos11031118,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031122/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"6,3",Miliar,"Cluster Atherton Type 333, Kota Wisata Cibubur","Kota Wisata, Bogor"," Jogging Track,  Kolam Renang, Masjid, Taman,  Keamanan",4,4,240 m²,333 m²,2,rumah,shm - sertifikat hak milik,,1,3,2022,baru,unfurnished,,hos11031122,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10954485/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,514,Juta,KPR RUMAH MURAH ANGSURAN RINGAN FREE BIAYA BIAYA,"Cibinong, Bogor"," Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan",2,1,72 m²,42 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,timur,hos10954485,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030418/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"4,7",Miliar,Rumah mewah clasike modern Sentul city,"Sentul City, Bogor"," Jogging Track,  Kolam Renang,  Taman, Ac, Jalur Telepon,  Keamanan",4,4,300 m²,250 m²,2,rumah,shm - sertifikat hak milik,3500 mah,1,3,2021,baru,unfurnished,utara,hos11030418,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030872/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"1,6",Miliar,Rumah murah siap huni di Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Taman, Jogging Track, Keamanan",2,1,180 m²,100 m²,2,rumah,shm - sertifikat hak milik,3300 mah,1,1,2007,bagus sekali,semi furnished,utara,hos11030872,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030653/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"14,5",Miliar,Rumah view golf danau dan gunung cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Jogging Track, Ac, Taman,  Keamanan",4,4,866 m²,400 m²,4,rumah,shm - sertifikat hak milik,3300 mah,1,2,2011,bagus sekali,semi furnished,utara,hos11030653,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031076/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,624,Juta,RUMAH SIAP HUNI DI CIBINONG KPR 100% DI BANTU SAMPAI ACC,"Cibinong, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Taman, CCTV, Keamanan",2,1,84 m²,48 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,barat,hos11031076,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030932/#qid~4806dd05-3cf3-4df7-97fb-c287f918a2d6,Rp,"5,5",Miliar,Rumah siap huni cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Kolam Renang,  Taman, Jogging Track, Keamanan",4,4,313 m²,250 m²,2,rumah,shm - sertifikat hak milik,1300 mah,1,2,2012,bagus sekali,furnished,timur,hos11030932,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031076/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,624,Juta,RUMAH SIAP HUNI DI CIBINONG KPR 100% DI BANTU SAMPAI ACC,"Cibinong, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Taman, CCTV, Keamanan",2,1,84 m²,48 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,barat,hos11031076,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030932/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"5,5",Miliar,Rumah siap huni cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Kolam Renang,  Taman, Jogging Track, Keamanan",4,4,313 m²,250 m²,2,rumah,shm - sertifikat hak milik,1300 mah,1,2,2012,bagus sekali,furnished,timur,hos11030932,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030958/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"1,7",Miliar,Rumah baru clasike modern Sentul city,"Sentul City, Bogor"," Jogging Track,  Taman, Ac, Jalur Telepon,  Keamanan",3,3,120 m²,120 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,2,2021,baru,unfurnished,selatan,hos11030958,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031018/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"4,35",Miliar,Rumah murah di jalan utama cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Taman, Keamanan",4,3,600 m²,250 m²,4,rumah,shm - sertifikat hak milik,2200 mah,2,3,2006,bagus sekali,unfurnished,utara,hos11031018,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11031063/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,494,Juta,Rumah siap huni di cibinong angsuran murah banget,"Cibinong, Bogor"," Jalur Telepon,  Ac,  Taman,  CCTV, Jogging Track, Keamanan",2,1,69 m²,41 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11031063,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030731/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"2,9",Miliar,Rumah siap huni area depan Sentul city,"Sentul City, Bogor"," Jogging Track,  Kolam Renang, Ac, Jalur Telepon,  Keamanan",4,3,315 m²,250 m²,2,rumah,shm - sertifikat hak milik,3300 mah,2,1,2009,bagus sekali,semi furnished,utara,hos11030731,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030448/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"3,5",Miliar,Rumah siap huni Sentul city,"Sentul City, Bogor"," Jalur Telepon, Kolam Renang,  CCTV, Taman,  Keamanan",2,3,323 m²,250 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,2,2007,bagus sekali,furnished,timur,hos11030448,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030745/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"4,7",Miliar,Rumah kolam renang area depan Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Kolam Renang, Taman, Keamanan",4,4,300 m²,250 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,2,2021,bagus sekali,semi furnished,utara,hos11030745,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030844/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"1,7",Miliar,Rumah baru view gunung Sentul city,"Sentul City, Bogor"," Jogging Track,  Taman, Ac, Jalur Telepon,  Keamanan",3,3,108 m²,160 m²,1,rumah,shm - sertifikat hak milik,3300 mah,1,2,2021,baru,unfurnished,barat,hos11030844,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030591/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"19,5",Miliar,Rumah view golf dan gunung cluster Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Kolam Renang, Taman, CCTV,  Keamanan",5,5,1610 m²,400 m²,8,rumah,hgb - hak guna bangunan,5500 mah,2,2,2010,bagus,semi furnished,utara,hos11030591,2,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030990/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,800,Juta,Rumah murah sentul city,"Sentul City, Bogor"," AC,  Taman, Jogging Track, Jalur Telepon,  Keamanan",3,3,120 m²,100 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2,2005,bagus sekali,semi furnished,utara,hos11030990,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030931/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"5,2",Miliar,Rumah mewah di Permata Sentul.,"Sentul, Bogor"," Taman, Ac,  Masjid, Jalur Telepon,  Keamanan",5,4,983 m²,1200 m²,6,rumah,hgb - hak guna bangunan,5500 mah,,2,2012,bagus,semi furnished,,hos11030931,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030928/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,20,Miliar,Rumah dengan view golf siap huni sentul city bogor,"Sentul City, Bogor"," Jalur Telepon,  Taman, Ac, Jogging Track,  Masjid,  Keamanan",2,3,1250 m²,250 m²,1,rumah,shm - sertifikat hak milik,,1,1,,bagus,furnished,,hos11030928,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030809/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"1,15",Miliar,Rumah siap huni Viktoria Sentul city,"Sentul City, Bogor"," Jalur Telepon,  Taman, Ac, Jogging Track,  Keamanan",3,2,90 m²,120 m²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2,2017,bagus sekali,semi furnished,selatan,hos11030809,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030437/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,594,Juta,DIJUAL RUMAH KPR MURAH DI CIBINONG FREE BIAYA²,"Cibinong, Bogor"," Ac,  Jogging Track,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,72 m²,45 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2022,baru,unfurnished,timur,hos11030437,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030434/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"16,5",Miliar,Rumah Atau Perkantoran View Gunung Sentul City,"Sentul City, Bogor"," AC, Wastafel, AC, Jalur Telepon, Keamanan",,8,2916 m²,400 m²,6,rumah,"lainnya (ppjb,girik,adat,dll)",3500 mah,4,3,2015,bagus,unfurnished,,hos11030434,3,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030410/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"3,2",Miliar,Rumah Cantik Madep Taman Berada di Cluster Terdepan Sentul City,"Sentul City, Bogor","Jalur Telepon, Taman,  Keamanan",3,2,403 m²,145 m²,1,rumah,shm - sertifikat hak milik,3300 mah,,2,2014,bagus,unfurnished,,hos11030410,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030412/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,15,Miliar,Rumah Mediterania di Cluster Prestigious Sentul City Bogor,"Sentul City, Bogor"," Ac,  Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",5,4,1023 m²,401 m²,2,rumah,shm - sertifikat hak milik,,2,2,,bagus sekali,furnished,,hos11030412,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030363/#qid~79b6af03-bd43-4795-98be-69037bc0558a,Rp,"3,8",Miliar,Rumah Nuansa Asri Plus Kolam Renang Mediterania Sentul City,"Sentul City, Bogor"," Kolam Renang,  AC, Taman, Jalur Telepon,  Keamanan",4,3,287 m²,250 m²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2,2014,bagus,furnished,,hos11030363,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030412/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,15,Miliar,Rumah Mediterania di Cluster Prestigious Sentul City Bogor,"Sentul City, Bogor"," Ac,  Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",5,4,1023 m²,401 m²,2,rumah,shm - sertifikat hak milik,,2,2,,bagus sekali,furnished,,hos11030412,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030363/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"3,8",Miliar,Rumah Nuansa Asri Plus Kolam Renang Mediterania Sentul City,"Sentul City, Bogor"," Kolam Renang,  AC, Taman, Jalur Telepon,  Keamanan",4,3,287 m²,250 m²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2,2014,bagus,furnished,,hos11030363,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030310/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,459,Juta,Erumahan Modern Dengan Pemandangan Alami Dan Sejuk400 Jutaan,"Tajur, Bogor"," Masjid,  Jogging Track, Keamanan, Taman",,,,,,rumah,,,,,,,,,hos11030310,,,2,1,60 m²,32 m²,shm - sertifikat hak milik,,1,2022,baru,1,,unfurnished,barat laut,,
https://www.rumah123.com/properti/bogor/hos11030196/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"12,5",Miliar,For sale rumah mewah 2 Lantai di villa Duta Bogor,"Bogor Barat, Bogor",Taman,4,3,502 m²,430 m²,,rumah,shm - sertifikat hak milik,8000 mah,4,2,,bagus,unfurnished,,hos11030196,2,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11030234/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"4,9",Miliar,Rumah Tipe Downslope Di Cluster Prestigious Sentul City Bogor,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, Jalur Telepon, Keamanan",4,3,664 m²,300 m²,2,rumah,hgb - hak guna bangunan,,,2,,bagus,furnished,,hos11030234,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029773/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"15,5",Miliar,Rumah Siap Huni View Golf Dan Gunung Sentul City,"Sentul City, Bogor"," Jalur Telepon, Keamanan,  Kolam Renang, AC",3,3,1156 m²,500 m²,2,rumah,hgb - hak guna bangunan,4400 mah,,2,2014,,unfurnished,,hos11029773,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029727/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"14,5",Miliar,Rumah Nuansa Asri View Golf Dan Gunung Sentul City,"Sentul City, Bogor"," Jalur Telepon, Keamanan, AC",4,4,886 m²,500 m²,2,rumah,shm - sertifikat hak milik,3300 mah,,2,2015,bagus,unfurnished,,hos11029727,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029621/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"2,85",Miliar,Rumah 2 Lantai Di Cluster Eksklusif Sentul City Bogor,"Sentul City, Bogor"," Jalur Telepon,  Taman, Ac, Jogging Track,  Masjid,  Keamanan",,,,,,rumah,,,,,,,,,hos11029621,,,3,2,323 m²,200 m²,shm - sertifikat hak milik,,2,,bagus,1,,unfurnished,,,1
https://www.rumah123.com/properti/bogor/hos11028221/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"15,5",Miliar,Rumah New Clasic Modern Nuansa Asri Sentul City,"Sentul City, Bogor","Jalur Telepon, Taman,  Keamanan,  Kolam Renang",6,6,1118 m²,600 m²,2,rumah,hgb - hak guna bangunan,5500 mah,2,2,2021,baru,unfurnished,,hos11028221,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029522/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,400,Juta,"Rumah Baru Siap Huni di Jl. Kabasiran, Parung Panjang","Parung Panjang, Bogor","Masjid, Taman",2,2,120 m²,90 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",,,1,2020,bagus sekali,unfurnished,,hos11029522,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029503/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,50,Miliar,Rumah Cl di Jl. Ciapus Bogor,"Ciapus, Bogor",Taman,4,2,5025 m²,300 m²,10,rumah,hgb - hak guna bangunan,10000 mah,2,1,1870,butuh renovasi,unfurnished,,hos11029503,2,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029431/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,499,Juta,Rumah KPR di lokasi Strategis dekat Pakansari Tanpa DP,"Cibinong, Bogor","Jalur Telepon, Ac,  Taman",2,1,63 m²,41 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11029431,,,,,,,,,,,,,,,,,
