url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,km. pembantu,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,id iklan,carport,hadap,garasi,kt. pembantu,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,maid bedrooms,maid bathrooms,floors,building age,property condition,building orientation,garages,furnishing
https://www.rumah123.com/properti/bekasi/hos11169103/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,"2,7",Miliar,Rumah Cluster Acacia Summarecon Bekasi,"Summarecon Bekasi, Bekasi","Keamanan 24 jam, Kolam Renang",3,3,136 m²,200 m²,rumah,shm - sertifikat hak milik,3500 mah,1,2,,,semi furnished,hos11169103,1,selatan,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10441241/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,"2,55",Miliar,Rumah Cluster Magnolia Summarecon Bekasi,"Summarecon Bekasi, Bekasi","Keamanan, Kolam Renang",3,2,144 m²,186 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,,,hos10441241,1,selatan,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10587100/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,895,Juta,Jual Cepat Rumah Full Furnish Dalam Cluster Lingkungan Asri Mutuara Gading City,"Tarumajaya, Bekasi"," Jogging Track,  Taman, AC,  Masjid, Jalur Telepon,  Keamanan",3,1,120 m²,120 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,bagus,furnished,hos10587100,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos9227424/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,490,Juta,Mansion Hill Karangsatria Rumah smart home di Tambun Selatan Bekasi DP 0%,"Tambun Selatan, Bekasi"," Ac, Keamanan 24 jam, Taman, AC, CCTV,  Keamanan",2,1,72 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2021,baru,unfurnished,hos9227424,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11105997/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,420,Juta,Rumah Cluster Smarthome dekat Kota Harapan Indah Bekasi,"Tanah Tinggi, Bekasi"," Taman, Ac, Taman, AC, Keamanan",2,1,60 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11105997,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos1897346/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,"2,75",Miliar,"Rumah Cantik siap huni hanya 1 menit ke Gerbang Tol Becakayu di Grand Galaxy City, Galaxy, Bekasi","Galaxy, Bekasi"," Jogging Track, Kolam Renang,  Taman,  Masjid, Keamanan",4,3,168 m²,250 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,2018,sudah renovasi,semi furnished,hos1897346,2,selatan,,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11333306/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,600,Juta,Rumah Bagus SHM Siap Huni di Wibawa Mukti Dekat Asabri Jatiasih Bekasi Kota,"Jati Asih, Bekasi","Lapangan Bulu Tangkis,  Akses Parkir,  One Gate System,  Track Lari, Masjid,  Lapangan Voli, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Lapangan Basket",2,1,72 m²,50 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2020,bagus,unfurnished,hos11333306,,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11324979/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,807,Juta,Rumah cantik 2 lantai lokasi pinggir jalan jatihasih Bekasi,"Jati Asih, Bekasi"," Ac,  CCTV, Taman, AC, CCTV, Keamanan",3,2,42 m²,63 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11324979,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10973451/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,Rp,"1,2",Miliar,Rumah Murah Siap Huni di samping Kota Bintang Bekasi barat,"Jaka Sampurna, Bekasi"," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid, Jalur Telepon,  Keamanan",3,1,107 m²,90 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,bagus,semi furnished,hos10973451,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10879295/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,735,Juta,"Cluster Siap Huni, Bebas Banjir, Diapit 3 Toll di Jatimekar Dekat","Jatibening, Bekasi","Keamanan, Taman",2,1,84 m²,47 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2021,baru,unfurnished,hos10879295,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10071393/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,990,Juta,"Full Bata Merah, Hanya 100 Meter Dr Jalan Utama, Cluster 2 Lantai","Cibubur, Bekasi","Keamanan, Taman",3,2,95 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos10071393,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10745494/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,455,Juta,Cluster Bebas Bajir Mustika Jaya,"Mustikajaya, Bekasi","Keamanan, Taman",2,1,70 m²,41 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,hos10745494,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11330593/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"1,95",Miliar,Dijual rumah di bekasi barat cocok untuk yang mau bisnis kost2an,"Bekasi Barat, Bekasi","Tempat Jemuran, Lapangan Bulu Tangkis,  AC, Mesin Cuci, Masjid, Akses Parkir,  Tempat Laundry,  CCTV, Kulkas, Ac,  Pemanas Air, Lapangan Voli,  Tempat Gym,  Masjid, Jalur Telepon",7,2,164 m²,156 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2000,bagus,unfurnished,hos11330593,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11163640/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,580,Juta,Rumah Cluster Harga Murah Lokasi Strategis Dijatiasih Bekasi Kota,"Jati Asih, Bekasi","Tempat Jemuran, Taman, Wastafel, Keamanan 24 jam",3,1,60 m²,50 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11163640,1,barat,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11325692/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,725,Juta,Rumah Sudah Renovasi SHM 1.5 lantai di Permata hijau Bekasi,"Bekasi Utara, Bekasi",Keamanan,3,2,80 m²,121 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,,sudah renovasi,unfurnished,hos11325692,,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11009192/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,345,Juta,Rumah Murah Dekat Tol,"Tambun Utara, Bekasi",Ac,3,1,60 m²,38 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11009192,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11250974/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"1,18",Miliar,Hunian Mewah 2 Lantai Termurah dijalan utama. Jatisampurna Bekasi,"Jatisampurna, Bekasi"," Jalur Telepon, Tempat Jemuran, Track Lari,  Kolam Renang,  Taman, Wastafel, Jogging Track,  Masjid, Jalur Telepon, Keamanan",3,3,84 m²,77 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,,,unfurnished,hos11250974,2,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11154117/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,679,Juta,Rumah cantik siap huni lokasi stategis dijatihasih,"Jati Asih, Bekasi","Playground, Keamanan 24 jam,  Taman,  CCTV, Taman, Ac, Wastafel, AC, CCTV,  Keamanan",2,1,63 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11154117,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos9772365/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,968,Juta,Rumah siap huni murah kualitas terbaik di Jalan Utama di Jalan Sampurna,"Jatisampurna, Bekasi"," Jalur Telepon,  Ac, AC, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, Jogging Track,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,89 m²,52 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,,hos9772365,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos9274527/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"3,7",Miliar,RUMAH EKSKLUSIF HARGA MURAH DI GREEN PARK JATIWARNA,"Pondokmelati, Bekasi"," Jogging Track, Lapangan Tenis,  AC, Masjid, Kitchen Set,  CCTV, Wastafel, Jalur Telepon, Tempat Jemuran,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground,  Tempat Gym,  Masjid,  Keamanan, Lapangan Basket,  Kolam Renang,  Track Lari",3,4,216 m²,300 m²,rumah,shm - sertifikat hak milik,5500 mah,1,3,2012,sudah renovasi,semi furnished,hos9274527,3,barat daya,2,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11125241/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,2,Miliar,"Rumah 2 Lantai Butuh Renovasi Unfurnished SHM di Jl. Raya Setu, Bintara Jaya, Bekasi Barat, Bekasi, Bekasi","Bekasi Barat, Bekasi","Tempat Jemuran, Track Lari, Akses Parkir, Taman, Wastafel",,,,,rumah,,,,,,,,hos11125241,,,,,2,2,105 m²,110 m²,,shm - sertifikat hak milik,2200 mah,,,2,,butuh renovasi,,1,unfurnished
https://www.rumah123.com/properti/bekasi/hos11123751/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"1,7",Miliar,Rumah 2 Lantai Dalam Cluster di Jatiwaringin Pondokgede Bekasi,"Jatiwaringin, Bekasi","Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Taman, Wastafel, Jalur Telepon",3,2,125 m²,160 m²,rumah,shm - sertifikat hak milik,2200 mah,1,2,2022,,unfurnished,hos11123751,2,timur,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11009652/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"1,62",Miliar,Rumah cluster di Jatibening siap huni,"Jatibening, Bekasi",Ac,3,3,92 m²,160 m²,rumah,shm - sertifikat hak milik,3500 mah,1,2,2022,baru,semi furnished,hos11009652,2,utara,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11001387/#qid~0ecaa2ab-9cab-4ea6-bbbd-f9dddc119026,Rp,"2,1",Miliar,Rumah Modern Di Jati Bening Siap Di Nego Sampe Laku,"Jatibening, Bekasi"," Ac, Masjid, Keamanan,  Taman",4,2,120 m²,200 m²,rumah,shm - sertifikat hak milik,3300 mah,1,3,2021,bagus sekali,furnished,hos11001387,1,barat,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10325737/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,180,Juta,Rumah Tambun Bekasi,"Tambun Utara, Bekasi","Keamanan, Taman",,,75 m²,30 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,butuh renovasi,,hos10325737,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11298127/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,"1,65",Miliar,"Rumah Murah 2 Lantai Hook, Lt 165/ Kt 4+1/Km 3+1 Jatiraden/Jatisampurna Bekasi Kota..","Jatisampurna, Bekasi","Tempat Jemuran,  Ac,  Jogging Track, Lapangan Bola, Lapangan Bulu Tangkis,  AC, Kitchen Set,  Taman, Taman, Wastafel,  Pemanas Air,  Masjid,  Kolam Ikan, Jalur Telepon,  Keamanan,  Track Lari",4,3,165 m²,180 m²,rumah,shm - sertifikat hak milik,2200 mah,1,2,2015,sudah renovasi,semi furnished,hos11298127,2,,2,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11325078/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,723,Juta,Rumah Baru Di Permata Hijau Permai Bangunan Tingkat Harga Memikat,"Kaliabang, Bekasi","Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Pemanas Air,  CCTV, Taman,  Playground, Wastafel,  Masjid, Jalur Telepon,  Keamanan",,,,,rumah,,,,,,,,hos11325078,,,,,3,2,80 m²,121 m²,1,shm - sertifikat hak milik,1300 mah,,,2,2009,baru,timur,1,semi furnished
https://www.rumah123.com/properti/bekasi/hos8565125/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,1,Miliar,RUMAH 2 LANTAI BUMI BEKASI BARU,"Rawalumbu, Bekasi","Masjid, Jalur Telepon",4,2,150 m²,196 m²,rumah,shm - sertifikat hak milik,4400 mah,1,2,2000,butuh renovasi,unfurnished,hos8565125,2,barat laut,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11322477/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,952,Juta,Rumah Baru Cluster Regia Perumahan Summarecon Crown Gading Bekasi,"Summarecon Bekasi, Bekasi"," One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Wastafel, CCTV",2,2,55 m²,50 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,2,,baru,unfurnished,hos11322477,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11246941/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,"1,18",Miliar,Rumah Modern Fasilitas Umum Lengkap Di Jalan Jatisampurna Bekasi,"Jatisampurna, Bekasi","Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman, Taman,  Playground, Wastafel,  Keamanan",3,3,84 m²,77 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2019,baru,unfurnished,hos11246941,2,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11087706/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,967,Juta,Dijual Rumah 2 Lantai Tanpa Dp Cendana Spark Lippo Cikarang,"Cikarang Selatan, Bekasi"," Jalur Telepon, Track Lari,  CCTV, Taman, Wastafel, Jogging Track, CCTV, Jalur Telepon,  Keamanan",3,3,82 m²,68 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2021,baru,unfurnished,hos11087706,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10162320/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,895,Juta,Rumah Baru Lokasi Pinggir Jalan Harga Termurah di Harapan Indah,"Harapan Indah, Bekasi"," Jogging Track, Masjid, Taman,  Keamanan",,,,,rumah,,,,,,,,hos10162320,,,,,3,3,58 m²,90 m²,1,shm - sertifikat hak milik,2200 mah,,,2,2022,baru,,1,semi furnished
https://www.rumah123.com/properti/bekasi/hos9538314/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,"1,45",Miliar,Segera Miliki Rumah Mewah Harga Termurah harapan Indah,"Harapan Indah, Bekasi","Tempat Jemuran, Lapangan Bola, Track Lari, Masjid, Keamanan 24 jam,  Taman, Keamanan",4,3,131 m²,225 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2020,bagus,unfurnished,hos9538314,1,,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10295400/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,300,Juta,Rumah di Bintara tetangga pondok kelapa,"Bintara, Bekasi",Keamanan,2,1,52 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,semi furnished,hos10295400,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10399297/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,900,Juta,RUMAH SIAP HUNI CLUSTER HARGA WAJIB NEGO,"Bekasi Kota, Bekasi","Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid,  Keamanan",3,2,72 m²,69 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,2020,bagus sekali,semi furnished,hos10399297,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10983220/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,850,Juta,Perumahan Islami 2 Lantai Semi Furnished Dekat Toll Bekasi Timur,"Mustikasari, Bekasi"," Jalur Telepon,  Jogging Track, Masjid,  Taman,  CCTV, Keamanan",3,2,60 m²,53 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,semi furnished,hos10983220,1,tenggara,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos2279368/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,800,Juta,MODERN HUNIAN NYAMAN DENGAN FASILITAS LENGKAP DAN HARGA TERJANGKAU,"Bekasi, Bekasi",Taman,3,2,92 m²,82 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2018,baru,unfurnished,hos2279368,,,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos8024375/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,"3,95",Miliar,pondok melati dekat toll jorr,"Pondok Gede, Bekasi",Garden,4,2,760 m²,350 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,1985,butuh renovasi,,hos8024375,,,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11314275/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rp,799,Juta,"Rumah Bagus Unfurnished SHM di Komplek Pasadena Jatibening Jln Ratna, Bekasi","Jatibening, Bekasi",Kolam Renang,2,1,92 m²,48 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,bagus,unfurnished,hos11314275,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11243437/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,900,Juta,"DP 0 Free BPHTB, KPR Rumah 2 lantai Jatiasih Bekasi","Jati Asih, Bekasi"," One Gate System, Keamanan 24 jam,  CCTV, Taman, Wastafel, Keamanan",3,2,72 m²,80 m²,rumah,hgb - hak guna bangunan,2200 mah,,2,2022,baru,,hos11243437,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11220211/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,849,Juta,"Rumah siap huni 2 Lantai SHM IMB di Jatiluhur, Jatiasih","Jati Asih, Bekasi","Tempat Jemuran,  One Gate System, Akses Parkir, Keamanan 24 jam, Ac, Taman, Wastafel, AC,  Keamanan",3,2,70 m²,90 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,baru,semi furnished,hos11220211,2,,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos9862918/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,"1,5",Miliar,RUMAH LUAS DAN NYAMAN HADAP TAMAN DAN BEBAS BANJIR,"Cikarang Selatan, Bekasi","Masjid,  Keamanan, Kolam Renang,  Taman",5,2,240 m²,150 m²,rumah,shm - sertifikat hak milik,3500 mah,,1,,sudah renovasi,unfurnished,hos9862918,,barat laut,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10871732/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,880,Juta,"Siap Huni, Akses 2 Mobil, 5 Menit Ke Tol, Rumah 2 Lantai Baru","Jati Asih, Bekasi",Taman,3,2,75 m²,66 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos10871732,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10871712/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,695,Juta,"Akses 2 Mobil, Bebas Banjir di Cluster Baru Jatiluhur","Jati Asih, Bekasi","Keamanan, Taman",2,2,65 m²,58 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos10871712,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10835031/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,465,Juta,"Cluster Milenial Bebas Banjir di Jatiluhur, Jatiasih","Jati Asih, Bekasi","Keamanan, Taman",2,1,60 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos10835031,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11183762/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,"1,1",Miliar,Cepat Rumah Jatiwarna LT 180 (Nego),"Jatiwarna, Bekasi","Tempat Jemuran, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Tempat Laundry,  CCTV, Wastafel, CCTV, Jalur Telepon,  Keamanan",3,3,180 m²,172 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2010,bagus,semi furnished,hos11183762,1,barat laut,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11066393/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,"1,01",Miliar,Rumah Nyaman Asri Dan Tenang Lokasi Setrategis 7 Menit Dari Grand Wisata,"Mustikajaya, Bekasi","Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground, Wastafel, Jalur Telepon",3,2,125 m²,65 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11066393,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11071398/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,777,Juta,Rumah Cluster Eklusif Smart Home 10 Menit Dari Grand Wisada,"Cimuning, Bekasi","Tempat Jemuran, Track Lari,  One Gate System, Keamanan 24 jam,  Taman,  Playground, Taman, Wastafel, Jalur Telepon",2,1,84 m²,58 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,furnished,hos11071398,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11167983/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,6,Miliar,"Rumah Mewah 2 Lantai Tanah Luas Dekat Tol Dan Lrt Caman, Bekasi","Caman, Bekasi","Tempat Jemuran, Taman",5,4,1070 m²,720 m²,rumah,shm - sertifikat hak milik,6600 mah,1,2,,bagus,unfurnished,hos11167983,12,selatan,,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11104533/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,690,Juta,Cluater Setrategis Terbaik Dekat Grand Wisata Bonus Kolam Renang,"Mustikajaya, Bekasi","Track Lari,  One Gate System,  Kolam Renang, Keamanan 24 jam, Taman,  Playground",2,1,96 m²,48 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,hos11104533,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11167199/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,"3,4",Miliar,"Rumah 2 Lantai Mewah Green Area di Jatibening Baru, Bekasi","Jatibening, Bekasi","Tempat Jemuran, Masjid, Taman",4,2,160 m²,285 m²,rumah,shm - sertifikat hak milik,3500 mah,1,2,,bagus,unfurnished,hos11167199,2,selatan,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11153767/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8,Rp,"1,4",Miliar,Rumah 2 Lantai Dalam Cluster Mediterania Regency Cikunir Bekasi,"Cikunir, Bekasi","Tempat Jemuran, Track Lari,  Akses Parkir, Masjid, Keamanan 24 jam,  Taman,  Playground",4,4,144 m²,133 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,bagus,unfurnished,hos11153767,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10947860/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,Rp,850,Juta,"Rumah Murah Siap Huni di Perumahan Bumi Dirgantara Permai, Bekasi","Bekasi, Bekasi","Tempat Jemuran, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan",3,2,200 m²,125 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2015,bagus,unfurnished,hos10947860,1,selatan,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos10809993/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,Rp,"1,3",Miliar,Rumah Murah Renov Lepas Cepat Cluster Aralia Harapan Indah Bekasi,"Harapan Indah, Bekasi"," Keamanan,  Taman, Jogging Track, AC",2,1,126 m²,90 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2010,bagus,unfurnished,hos10809993,1,utara,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos9232314/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,Rp,795,Juta,Rumah Cantik Minimalis di Pondok Cipta Bekasi Barat Bebas Banjir,"Bintara, Bekasi"," Jalur Telepon, Ac, Taman, AC,  Masjid, Jalur Telepon,  Keamanan",4,2,90 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2017,bagus sekali,semi furnished,hos9232314,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11051171/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,Rp,"1,25",Miliar,Rumah 3 Lantai Baru Akses Jl Raya Dekat Tol,"Bekasi Kota, Bekasi"," Jalur Telepon,  Jogging Track, Masjid,  Taman,  CCTV, Ac,  Keamanan",3,3,60 m²,110 m²,rumah,shm - sertifikat hak milik,2200 mah,,3,2022,baru,semi furnished,hos11051171,2,barat,,,,,,,,,,,,,,,,,
