url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,jumlah lantai,tahun dibangun,kondisi properti,id iklan,kt. pembantu,km. pembantu,garasi,kondisi perabotan,hadap,bedrooms,bathrooms,land size,building size,certificate,maid bedrooms,maid bathrooms,floors,building age,property condition,furnishing,carports,electricity,garages,building orientation
https://www.rumah123.com/properti/jakarta-barat/hos10210049/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"4,6",Miliar,ANDRE TJHIA Permata Buana Lokasi Bagus Rumah Siap Huni Semi Furnish,"Permata Buana, Jakarta Barat","Taman, Keamanan 24 jam, Track Lari, AC,  Ac,  Jogging Track, Keamanan",4,2,200 m²,200 m²,3,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus sekali,hos10210049,1,1,,semi furnished,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11238117/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"5,7",Miliar,Rumah hook rapi siap huni semi furnish jarang ada blok 10 Muara Karang,"Muara Karang, Jakarta Utara","Jalur Telepon,  CCTV, Kitchen Set,  AC,  Ac, Pemanas Air, Tempat Jemuran, Keamanan, Lapangan Basket",3,3,190 m²,225 m²,3,rumah,shm - sertifikat hak milik,4400 mah,3,2015,sudah renovasi,hos11238117,1,1,,semi furnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11236710/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"1,35",Miliar,Chandra Rumah Uk 3x12m Jalan 2 Mobil di Jelambar,"Jelambar, Jakarta Barat",Jalur Telepon,3,3,36 m²,73 m²,,rumah,shm - sertifikat hak milik,3500 mah,4,,bagus,hos11236710,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11236394/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"2,5",Miliar,"Chandra Rumah Uk 7,8x15m Bebas Banjir di Jelambar","Jelambar, Jakarta Barat",Jalur Telepon,3,2,117 m²,150 m²,,rumah,shm - sertifikat hak milik,,2,,bagus,hos11236394,1,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11195347/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"8,5",Miliar,Chandra Rumah Hoek 2.5 Lantai Luas 377m2 Lokasi Bagus Komplek Kavling Porli,"Jelambar, Jakarta Barat",Jalur Telepon,4,4,377 m²,570 m²,,rumah,shm - sertifikat hak milik,5500 mah,2,2020,bagus,hos11195347,1,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9366029/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,4,Miliar,RUMAH TANAH LUAS DI JL.DURIAN AKSES TRDEPAN JAGAKARSA DLM CLUSTER,"Jagakarsa, Jakarta Selatan"," Kolam Renang,  Taman,  Masjid, Jalur Telepon, Track Lari,  CCTV, Ac, Kolam Renang, AC,  Keamanan, CCTV,  Jogging Track",3,3,279 m²,210 m²,2,rumah,shm - sertifikat hak milik,4400 mah,2,2020,bagus sekali,hos9366029,1,1,1,semi furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos8969661/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"2,4",Miliar,RUMAH 3 LANTAI DALAM CLUSTER DENGAN TANAH LUAS FULL FURNISHED,"Jagakarsa, Jakarta Selatan","Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, Ac, AC,  Keamanan, CCTV,  Jogging Track",4,4,150 m²,250 m²,2,rumah,shm - sertifikat hak milik,4400 mah,3,2018,bagus sekali,hos8969661,1,1,2,furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10946956/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"4,5",Miliar,Rumah Modern Minimalis Di Cluster Besar Jagakarsa Row Jalan 11m²,"Jagakarsa, Jakarta Selatan"," Kolam Renang, Keamanan 24 jam,  Taman, Jalur Telepon, Track Lari,  CCTV, Masjid,  Jalur Telepon, Jogging Track, Kolam Renang,  Keamanan, CCTV",3,4,277 m²,310 m²,2,rumah,shm - sertifikat hak milik,5500 mah,2,2017,bagus sekali,hos10946956,1,1,2,semi furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11167907/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,"1,05",Miliar,Rumah Mewah Di Dekat Monumen Pancasila Jakarta Timur,"Lubang Buaya, Jakarta Timur","Taman, Keamanan 24 jam,  One Gate System, CCTV, Tempat Jemuran, Keamanan",,,,,,rumah,,,,,,hos11167907,,,,,,3,2,56 m²,70 m²,shm - sertifikat hak milik,,,1,2022,baru,unfurnished,1,2200 mah,,selatan
https://www.rumah123.com/properti/jakarta-timur/hos11167799/#qid~db2fa181-5285-44dd-8818-8e5cff587799,Rp,919,Juta,RUMAH STRATEGIS DI CIRACAS JAKARTA TIMUR,"Ciracas, Jakarta Timur"," Taman, Masjid, Jalur Telepon,  Keamanan",3,2,69 m²,60 m²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2022,baru,hos11167799,,,,unfurnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10890932/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"5,99",Miliar,Dijual Rumah Pantai Indah Kapuk Kuda Laut Termurah!!!!,"Pantai Indah Kapuk, Jakarta Utara"," Taman,  CCTV,  Jalur Telepon, Keamanan, Kolam Renang,  Ac,  Jogging Track",4,4,160 m²,200 m²,1,rumah,shm - sertifikat hak milik,4400 mah,3,,bagus sekali,hos10890932,1,1,2,semi furnished,tenggara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10899606/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"10,8",Miliar,Dijual Rumah Hoek Pik Florence Termurah!!!!!!!,"Pantai Indah Kapuk, Jakarta Utara"," Kolam Renang, Taman, Jalur Telepon,  CCTV,  Keamanan,  Ac,  Jogging Track",4,3,290 m²,400 m²,1,rumah,shm - sertifikat hak milik,4400 mah,3,,bagus sekali,hos10899606,1,1,2,semi furnished,timur laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10312361/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,6,Miliar,Dijual Rumah Siap Huni Puri Indah - Luas 200m2,"Puri Indah, Jakarta Barat"," Taman, Jalur Telepon,  AC,  Keamanan, CCTV",3,3,200 m²,325 m²,1,rumah,shm - sertifikat hak milik,3500 mah,2,,bagus,hos10312361,1,1,1,semi furnished,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10729843/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"4,5",Miliar,Rumah 2 Lantai Semi Furnished Puri Indah,"Puri Indah, Jakarta Barat"," Kolam Renang,  Taman,  Masjid, Jalur Telepon,  CCTV, AC,  Keamanan,  Jogging Track",4,3,140 m²,250 m²,1,rumah,shm - sertifikat hak milik,4400 mah,2,,bagus,hos10729843,1,1,,semi furnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10800073/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,26,Miliar,Rumah Bagus Katamaran Permai Luas 785m2 Posisi Hoek,"Pantai Indah Kapuk, Jakarta Utara","Kolam Renang, Ac,  Keamanan",6,5,785 m²,839 m²,,rumah,shm - sertifikat hak milik,,3,,bagus,hos10800073,2,1,,semi furnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10728934/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"13,7",Miliar,Rumah Pantai Indah Kapuk 3.5 Lantai Harga Nego,"Pantai Indah Kapuk, Jakarta Utara","Taman, Keamanan",3,3,270 m²,600 m²,,rumah,shm - sertifikat hak milik,,3,,baru,hos10728934,,1,,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11157594/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,13,Miliar,Rumah Golf Island PIK View Danau + Laut (10x25m),"Pantai Indah Kapuk, Jakarta Utara","Kolam Ikan, Tempat Jemuran, Wastafel, Keamanan",3,3,250 m²,300 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",4400 mah,3,,baru,hos11157594,1,,1,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11163746/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"2,3",Miliar,Andre Tjhia Rumah Baru di Meruya Lebar Jln 4 Mobil Lega Lokasi Premium,"Meruya, Jakarta Barat","Taman, One Gate System, Tempat Jemuran, Keamanan 24 jam",3,3,125 m²,150 m²,,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,hos11163746,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11163701/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"2,3",Miliar,Andre Tjhia Rumah Baru di Meruya Lebar Jln 3 Mobil Lega Dkt Jalan Raya,"Meruya, Jakarta Barat","Taman, Tempat Jemuran, Wastafel",3,3,125 m²,150 m²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,hos11163701,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11163653/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"1,3",Miliar,Andre Tjhia Rumah 4x14 Bangunan 3 Lantai Dekat Mal Puri Samping Meruya,"Puri Indah, Jakarta Barat"," AC, Tempat Jemuran, Wastafel, Kitchen Set",3,3,56 m²,150 m²,,rumah,shm - sertifikat hak milik,2200 mah,3,2022,baru,hos11163653,,,,semi furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10767273/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,"15,9",Miliar,Rumah Mewah 7br Swimming Pool Intercon Taman Kebon Jeruk,"Intercon, Jakarta Barat"," Kolam Renang, Taman,  Masjid,  CCTV,  Jalur Telepon, AC,  Keamanan,  Jogging Track",7,4,652 m²,526 m²,6,rumah,shm - sertifikat hak milik,7700 mah,2,,bagus sekali,hos10767273,3,1,1,semi furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11154124/#qid~086514d5-e689-450e-8758-145bd17c509f,Rp,29,Miliar,Rumah Mewah Gold Coast Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara",Kolam Renang,4,7,520 m²,1000 m²,,rumah,shm - sertifikat hak milik,16500 mah,3,,bagus,hos11154124,2,1,,semi furnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11158467/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,13,Miliar,Rumah Mewah mozart View laut n Danau 250m,"Pantai Indah Kapuk, Jakarta Utara","Taman, Keamanan, Keamanan 24 jam",,,,,,rumah,,,,,,hos11158467,,,,,,3,3,250 m²,400 m²,"lainnya (ppjb,girik,adat,dll)",,1,3,2021,baru,unfurnished,2,4400 mah,,
https://www.rumah123.com/properti/jakarta-timur/hos10606413/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,52",Miliar,Rumah Bebas Banjir Di Jatinegara Indah Cakung Harga All In Nego Siap Kpr,"Cakung, Jakarta Timur","Taman, Keamanan",3,3,180 m²,115 m²,2,rumah,shm - sertifikat hak milik,5500 mah,1,,bagus,hos10606413,,,2,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11156785/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"5,7",Miliar,Dijual Rumah Golf Island 8x20 TERMURAH!!!,"Pantai Indah Kapuk, Jakarta Utara","Taman,  Kolam Renang,  Taman, Jalur Telepon, Wastafel,  Keamanan, Track Lari, Tempat Jemuran,  Jogging Track",3,3,160 m²,200 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",4400 mah,2,,bagus,hos11156785,1,1,2,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11100980/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,7",Miliar,Ip2515 Rumah Furnished 4x20 Kavling Polri Jelambar,"Jelambar, Jakarta Barat","Keamanan 24 jam, Taman, Kitchen Set,  AC, Wastafel, Tempat Jemuran",3,3,80 m²,170 m²,1,rumah,shm - sertifikat hak milik,2200 mah,3,2005,bagus,hos11100980,,,,furnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11099987/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,6",Miliar,Ip2514 Rumah Furnished 5x15 Kavling Polri Jelambar,"Jelambar, Jakarta Barat","Keamanan 24 jam, Taman, Lapangan Voli, Kitchen Set,  AC, Wastafel, Track Lari, Tempat Jemuran",3,3,75 m²,150 m²,1,rumah,shm - sertifikat hak milik,5500 mah,3,2014,bagus,hos11099987,1,,,furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10817430/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,5",Miliar,Ip2495 Rumah Furnished Lokasi Bagus Kavling Polri Jelambar,"Jelambar, Jakarta Barat","Kitchen Set,  AC, AC, Wastafel, Tempat Jemuran, Keamanan",3,3,84 m²,180 m²,1,rumah,shm - sertifikat hak milik,2200 mah,3,2011,bagus,hos10817430,1,,,furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11097111/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"5,5",Miliar,Dhyana Rumah Kos Baru Uk 8x17m Lokasi Bagus di Jelambar,"Jelambar, Jakarta Barat",Jalur Telepon,10,11,136 m²,336 m²,,rumah,shm - sertifikat hak milik,,4,,bagus,hos11097111,2,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9682111/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"14,3",Miliar,Rumah Klasik Modern Tropis Dalam Townhouse Kemang Pejaten Barat,"Kemang, Jakarta Selatan"," Taman, Jalur Telepon,  CCTV, Kolam Renang,  Keamanan,  Ac",3,3,404 m²,350 m²,2,rumah,shm - sertifikat hak milik,13200 mah,2,2002,bagus,hos9682111,1,1,2,semi furnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos7316937/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"4,85",Miliar,Rumah Di Permata Buana - Furnished- 3 Lantai Full Bangunan Nego !,"Permata Buana, Jakarta Barat","Jalur Telepon, Ac,  Keamanan",5,4,144 m²,300 m²,,rumah,shm - sertifikat hak milik,5500 mah,3,2012,bagus sekali,hos7316937,2,1,,semi furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11104779/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,9,Miliar,Rumah Termurah Minimalis Pluit Murni Raya 13x25,"Pluit, Jakarta Utara"," Taman,  CCTV,  Jalur Telepon, Jogging Track, Kolam Renang,  Ac,  Keamanan",5,5,325 m²,750 m²,2,rumah,shm - sertifikat hak milik,7700 mah,3,,bagus sekali,hos11104779,2,1,1,semi furnished,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10847721/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"12,5",Miliar,Rumah Pik2 Danau Cluster Miami Boulevard Minimalis,"Pantai Indah Kapuk, Jakarta Utara","Taman, Jogging Track",4,3,300 m²,300 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",4400 mah,2,2018,baru,hos10847721,1,1,1,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11100907/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,23,Miliar,Rumah Mewah PIK Pantai Indah Kapuk Marmer Furnish,"Pantai Indah Kapuk, Jakarta Utara","Taman, Keamanan,  Ac",7,7,377 m²,1100 m²,2,rumah,shm - sertifikat hak milik,5500 mah,3,,bagus sekali,hos11100907,1,1,2,furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11102959/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"4,3",Miliar,PIK2 8x15m Siap Huni Depan Taman,"Pantai Indah Kapuk, Jakarta Utara"," Taman,  Masjid, Keamanan, Kolam Renang,  Jogging Track",3,2,120 m²,150 m²,2,rumah,,4400 mah,2,2022,baru,hos11102959,,1,,unfurnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11096190/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,7",Miliar,Rumah Green Lake City West Europe 6x15 - Full Renov,"Green Lake City, Jakarta Barat"," Kolam Renang, Taman,  Jalur Telepon,  Keamanan,  Ac, CCTV,  Jogging Track",2,3,90 m²,120 m²,2,rumah,shm - sertifikat hak milik,4400 mah,2,,bagus sekali,hos11096190,1,1,,semi furnished,timur laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos10070724/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"2,4",Miliar,Rumah Dalam Komplek Lokasi Strategis Di Duren Sawit,"Duren Sawit, Jakarta Timur","Taman,  Masjid, Keamanan",3,3,106 m²,150 m²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2020,bagus sekali,hos10070724,1,1,,unfurnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9846063/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,Rp,"4,5",Miliar,Rumah murah di komplek cilandak area dekat ke toll andara,"Cilandak, Jakarta Selatan","Taman,  Jalur Telepon, Jogging Track,  Keamanan,  Ac",4,3,348 m²,260 m²,1,rumah,shm - sertifikat hak milik,3500 mah,2,1994,butuh renovasi,hos9846063,1,1,1,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11095686/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,5,Miliar,Rumah Milenial di Gandaria Jakarta Selatan Selangkah Ke Mall,"Gandaria, Jakarta Selatan","Keamanan 24 jam, Akses Parkir,  CCTV, AC,  One Gate System, CCTV",4,3,171 m²,337 m²,,rumah,shm - sertifikat hak milik,3500 mah,3,2021,baru,hos11095686,1,1,2,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11084553/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,443,Juta,Rumah Murah Cantik Lio Cipinang Pulo Gadung Cakung Rawamangun,"Pulo Gadung, Jakarta Timur",CCTV,2,2,19 m²,37 m²,,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,hos11084553,,,,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11098994/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,13,Miliar,"Dijual Rumah 10x25 THE MOZZARD, TERMURAH!","Pantai Indah Kapuk, Jakarta Utara"," Taman,  CCTV,  Jalur Telepon, Kolam Renang, Jogging Track,  Keamanan",3,3,250 m²,600 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11085459/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,895,Juta,Rumah Murah Mewah di kebun Jeruk Pos Pengumben  Tangerang,"Kebon Jeruk, Jakarta Barat","AC,  Taman, Ac, Keamanan",2,2,34 m²,66 m²,1,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,hos11085459,,,1,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11098502/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,"18,5",Miliar,Rumah Mewah Gaya Tropical Bali Dengan Halaman Dan Pool Yang Indah,"Cilandak, Jakarta Selatan"," Kolam Renang, Taman, Ac",5,5,375 m²,500 m²,2,rumah,shm - sertifikat hak milik,16500 mah,2,2015,bagus sekali,hos11098502,2,1,2,semi furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11095801/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,25,Miliar,"Lelang Rumah Mewah 2 Lt, Kebayoran Baru Jakarta Selatan","Kebayoran Baru, Jakarta Selatan","Keamanan 24 jam,  Kolam Renang,  Taman,  Track Lari,  CCTV, Masjid, Kitchen Set, Kolam Renang,  Akses Parkir,  Playground, Wastafel,  One Gate System, Lapangan Bola, Tempat Jemuran, Lapangan Basket,  Tempat Laundry",4,3,532 m²,408 m²,1,rumah,shm - sertifikat hak milik,4400 mah,2,2019,bagus,hos11095801,1,1,2,unfurnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10064864/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,"2,6",Miliar,Rumah  Super Asri Dekat MRT H.Nawi  Dibawah Harga Pasar,"Cipete, Jakarta Selatan","Taman,  Taman, Jalur Telepon, Ac, AC",4,2,150 m²,200 m²,3,rumah,shm - sertifikat hak milik,4400 mah,2,2017,sudah renovasi,hos10064864,1,1,,semi furnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11278286/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,175,Miliar,Rumah Mewah Jalan Sriwijaya Senopati Kebayoran Baru  Dekat Scbd Sudirman,"Senopati, Jakarta Selatan"," Kolam Renang, Keamanan 24 jam,  Taman, Akses Parkir,  Pemanas Air, Jalur Telepon,  Mesin Cuci,  CCTV, Kulkas,  AC,  Playground, Wastafel, Track Lari, Tempat Jemuran,  Kitchen Set",5,5,1305 m²,1500 m²,4,rumah,shm - sertifikat hak milik,33000 mah,2,2012,bagus,hos11278286,3,2,4,semi furnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos9898779/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,"1,59",Miliar,Rumah Strategis Kavling Polri Jelambar,"Jelambar, Jakarta Barat","Tempat Jemuran, Wastafel",3,3,39 m²,110 m²,1,rumah,shm - sertifikat hak milik,2200 mah,3,2022,baru,hos9898779,,,,unfurnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9889532/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,"13,5",Miliar,"Termurah Rumah Lokasi Bagus Siapa Cepat Dapat di Pejaten Barat , Kemang","Kemang, Jakarta Selatan",Kolam Renang,4,3,1080 m²,400 m²,8,rumah,shm - sertifikat hak milik,12700 mah,1,1988,butuh renovasi,hos9889532,1,1,,unfurnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-pusat/hos10688529/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,100,Miliar,"Rumah Design Etnik di Menteng, Jakarta Pusat Lokasi Strategis Swimming Pool","Menteng, Jakarta Pusat","Taman,  Taman, Jalur Telepon, Kitchen Set,  AC, Kolam Renang, Wastafel",6,6,1225 m²,800 m²,4,rumah,shm - sertifikat hak milik,,2,,bagus,hos10688529,4,1,2,unfurnished,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11280818/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,Rp,175,Miliar,Rumah mewah di prime area tempat para miliarder segera di survey karena property di area ini jarang yang di ..harga masih bisa nego keras,"Kebayoran Baru, Jakarta Selatan"," Kolam Renang,  Taman, Jalur Telepon,  Track Lari,  CCTV, Kitchen Set, Kolam Renang, AC, Lapangan Tenis,  Keamanan,  Ac, Tempat Jemuran,  Jogging Track, Lapangan Basket",6,7,1305 m²,1200 m²,6,rumah,shm - sertifikat hak milik,23000 mah,2,2012,bagus,hos11280818,3,2,4,semi furnished,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10973368/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,"5,2",Miliar,Rumah  Permata Buana Suasana Asri Luas Tanah 200m2,"Permata Buana, Jakarta Barat",Taman,4,4,200 m²,300 m²,1,rumah,shm - sertifikat hak milik,4400 mah,2,,bagus,hos10973368,1,1,1,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11255770/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,"3,99",Miliar,Dijual Rumah Permata Buana Lt.136m2 Hadap Utara Asri Jalan Lebar,"Permata Buana, Jakarta Barat","Keamanan 24 jam,  Taman, Jalur Telepon, Tempat Jemuran",3,3,136 m²,200 m²,1,rumah,shm - sertifikat hak milik,3500 mah,1,,bagus,hos11255770,,,1,unfurnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11290382/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,2,Miliar,Rumah Siap Huni di JGC Cluster Yarra 7x15 Cakung Jakarta Timur,"Cakung, Jakarta Timur"," Kolam Renang, Taman,  Taman, Kitchen Set,  AC, Kolam Renang, Wastafel, Tempat Gym,  Ac, Tempat Jemuran, Keamanan",3,2,105 m²,85 m²,2,rumah,hgb - hak guna bangunan,4400 mah,2,2019,bagus,hos11290382,1,1,,semi furnished,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11296981/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,"2,4",Miliar,Chandra Rumah Bagus Uk 6x14m di Komplek Dutamas,"Jelambar, Jakarta Barat",Jalur Telepon,3,2,84 m²,185 m²,,rumah,shm - sertifikat hak milik,2200 mah,3,,bagus,hos11296981,1,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11249084/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,"2,4",Miliar,"Rumah Green Lake City, Cluster West Europe Uk 6x15, Shm,","Green Lake City, Jakarta Barat","Keamanan 24 jam,  Kolam Renang, Akses Parkir,  Taman, Kitchen Set,  AC,  Playground, Tempat Gym,  One Gate System, Wastafel",3,3,90 m²,110 m²,1,rumah,shm - sertifikat hak milik,4400 mah,2,2017,bagus,hos11249084,1,1,,semi furnished,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11296555/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,"10,5",Miliar,Rumah Pik Walet Hoek,"Pantai Indah Kapuk, Jakarta Utara",Keamanan 24 jam,4,4,357 m²,500 m²,,rumah,shm - sertifikat hak milik,,1,,bagus,hos11296555,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11296482/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,Rp,18,Miliar,Rumah Pluit Hoek,"Pluit, Jakarta Utara","Keamanan 24 jam, Taman,  One Gate System",4,4,530 m²,700 m²,,rumah,shm - sertifikat hak milik,,2,,bagus,hos11296482,,,,unfurnished,,,,,,,,,,,,,,,,
